state	source	status	title	rationale
099	slides-images/slide-13-finding-features-haiku.jpg	required	Finding and connecting features in Claude 3.5 Haiku	independent teaching state retained from the official 1080p recording
100	slides-images/slide-14-dallas-austin-prompt.jpg	required	Prompt for tracing Dallas to Austin	independent teaching state retained from the official 1080p recording
101	recording@00:20:10	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
102	recording@00:20:21	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
103	recording@00:20:46	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
104	recording@00:21:21	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
105	slides-images/slide-15-prompt-computational-graph.jpg	required	Completed per-prompt computational graph	independent teaching state retained from the official 1080p recording
106	slides-images/slide-16-cross-layer-transcoder.jpg	required	Cross-Layer Transcoder and sparse replacement model	independent teaching state retained from the official 1080p recording
107	recording@00:23:52	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
108	slides-images/slide-17-replacement-model-comparison.jpg	required	Original transformer versus interpretable replacement model	independent teaching state retained from the official 1080p recording
109	recording@00:25:09	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
110	recording@00:25:17	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
111	recording@00:25:25	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
112	recording@00:25:26	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
113	recording@00:25:27	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
114	recording@00:25:28	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
115	recording@00:25:29	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
116	recording@00:25:30	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
117	recording@00:25:31	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
118	recording@00:25:32	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
119	recording@00:25:33	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
120	recording@00:25:34	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
121	recording@00:25:35	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
122	recording@00:25:37	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
123	recording@00:26:14	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
124	recording@00:26:15	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
125	recording@00:26:16	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
126	recording@00:26:18	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
127	slides-images/slide-18-reconstruction-error.jpg	required	Reconstruction error in the replacement model	independent teaching state retained from the official 1080p recording
128	slides-images/slide-19-select-top-contributors.jpg	required	Selecting the most influential features	independent teaching state retained from the official 1080p recording
129	slides-images/slide-20-group-similar-features.jpg	required	Grouping similar features into concepts	independent teaching state retained from the official 1080p recording
130	recording@00:29:40	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
131	slides-images/slide-21-interventions-original-model.jpg	required	Intervening on feature directions in the original model	independent teaching state retained from the official 1080p recording
132	recording@00:30:28	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
133	slides-images/slide-22-lecture-agenda.jpg	required	Agenda: abstract representations, parallel processing, and planning	independent teaching state retained from the official 1080p recording
134	slides-images/slide-23-attribution-graph-overview.jpg	required	Attribution graph for the Dallas-to-Austin fact	independent teaching state retained from the official 1080p recording
135	recording@00:33:26	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
136	recording@00:33:27	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
137	recording@00:33:29	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
138	slides-images/slide-24-texas-austin-route.jpg	required	Texas-related features route toward Austin	independent teaching state retained from the official 1080p recording
139	recording@00:33:42	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
140	recording@00:33:46	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
141	recording@00:33:47	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
142	recording@00:33:48	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
143	recording@00:33:50	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
144	recording@00:35:03	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
145	recording@00:35:08	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
146	recording@00:35:09	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
147	recording@00:35:21	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
148	recording@00:35:22	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
149	recording@00:35:49	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
150	recording@00:35:52	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
151	recording@00:36:04	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
152	recording@00:36:10	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
153	recording@00:36:17	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
154	recording@00:36:18	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
155	recording@00:36:20	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
156	recording@00:36:22	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
157	recording@00:36:25	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
158	recording@00:36:28	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
159	recording@00:36:35	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
160	recording@00:36:40	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
161	recording@00:36:43	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
162	recording@00:36:44	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
163	recording@00:36:51	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
164	slides-images/slide-25-medical-reasoning-prompt.jpg	required	Medical reasoning in a single forward pass	independent teaching state retained from the official 1080p recording
165	slides-images/slide-26-medical-concept-representations.jpg	required	Symptoms, diagnoses, and criteria as abstract representations	independent teaching state retained from the official 1080p recording
166	slides-images/slide-27-medical-feature-interventions.jpg	required	Medical feature interventions alter the diagnosis	independent teaching state retained from the official 1080p recording
167	slides-images/slide-28-unique-language-question.jpg	required	Do models think in a unique language?	independent teaching state retained from the official 1080p recording
168	recording@00:43:53	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
169	slides-images/slide-29-shared-multilingual-representations.jpg	required	Shared representations across languages	independent teaching state retained from the official 1080p recording
170	slides-images/slide-30-antonym-to-synonym-edit.jpg	required	Editing antonym to synonym across languages	independent teaching state retained from the official 1080p recording
171	recording@00:45:07	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
172	recording@00:45:38	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
173	slides-images/slide-31-representation-sharing-scales.jpg	required	Larger models share more multilingual representations	independent teaching state retained from the official 1080p recording
174	recording@00:47:35	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
175	recording@00:47:42	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
176	recording@00:47:43	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
177	recording@00:47:44	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
178	recording@00:47:45	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
179	recording@00:48:03	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
180	recording@00:48:04	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
181	recording@00:48:05	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
182	recording@00:48:06	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
183	recording@00:48:07	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
184	recording@00:48:08	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
185	recording@00:48:16	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
186	recording@00:48:17	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
187	recording@00:48:18	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
188	recording@00:48:22	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
189	recording@00:48:23	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
190	recording@00:48:24	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
191	recording@00:48:25	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
192	recording@00:48:26	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
193	recording@00:48:27	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
194	recording@00:48:40	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
195	recording@00:48:57	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
196	recording@00:48:58	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
197	recording@00:48:59	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
198	recording@00:49:00	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
199	recording@00:49:01	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
200	recording@00:49:02	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
201	recording@00:49:03	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
202	recording@00:49:04	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
203	recording@00:49:05	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
204	recording@00:49:06	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
205	recording@00:49:07	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
206	recording@00:49:09	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
207	recording@00:49:10	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
208	recording@00:49:12	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
209	recording@00:49:13	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
210	recording@00:49:14	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
211	recording@00:49:15	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
212	recording@00:49:17	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
213	recording@00:49:19	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
214	recording@00:49:21	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
215	recording@00:49:22	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
216	recording@00:49:23	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
217	recording@00:49:24	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
218	recording@00:49:25	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
219	recording@00:49:36	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
220	recording@00:49:38	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
221	recording@00:49:40	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
222	recording@00:49:41	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
223	recording@00:49:42	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
224	recording@00:49:43	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
225	recording@00:49:45	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
226	recording@00:49:46	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
227	recording@00:49:48	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
228	recording@00:49:49	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
229	recording@00:49:50	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
230	recording@00:49:51	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
231	recording@00:49:53	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
232	recording@00:49:54	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
233	recording@00:49:57	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
234	recording@00:49:58	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
235	recording@00:49:59	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
236	recording@00:50:00	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
237	recording@00:50:01	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
238	recording@00:50:02	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
239	recording@00:50:03	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
240	recording@00:50:05	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
241	recording@00:50:06	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
242	recording@00:50:07	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
243	recording@00:50:08	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
244	recording@00:50:09	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
245	recording@00:50:10	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
246	recording@00:50:46	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
247	recording@00:51:15	optional	Live article browsing state	browser scroll micro-step, duplicate, or methods-page detail better represented by retained lecture states and the canonical article source
248	slides-images/slide-32-parallel-processing-intro.jpg	required	Parallel Processing	independent teaching state retained from the official 1080p recording
249	recording@00:52:46	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
250	slides-images/slide-33-parallel-addition-intro.jpg	required	Parallel Processing: Addition	independent teaching state retained from the official 1080p recording
251	slides-images/slide-34-addition-self-report.jpg	required	How the model says it performs addition	independent teaching state retained from the official 1080p recording
252	slides-images/slide-35-actual-parallel-addition.jpg	required	How the model actually performs addition in parallel	independent teaching state retained from the official 1080p recording
253	recording@00:54:13	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
254	slides-images/slide-36-addition-feature-graph.jpg	required	Addition features and lookup-table structure	independent teaching state retained from the official 1080p recording
255	slides-images/slide-37-sum-features.jpg	required	Sum features across operand combinations	independent teaching state retained from the official 1080p recording
256	slides-images/slide-38-lookup-and-sum-features.jpg	required	Lookup-table features combine with approximate sum paths	independent teaching state retained from the official 1080p recording
257	recording@00:56:09	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
